Index	Word	Cluster
9345	obey	3
9346	adverse	3
9347	joey	0
9348	salmon	2
9349	generates	4
9350	stuck	3
9351	profitable	1
9352	propose	3
9353	dinner	2
9354	jeremiah	1
9355	shanghai	1
9356	edwards	0
9357	optimal	4
9358	langle	2
9359	microprocessors	1
9360	deposition	3
9361	syriac	1
9362	suez	2
9363	recognizes	0
9364	diana	1
9365	tyler	2
9366	livingstone	0
9367	honolulu	0
9368	mainframe	0
9369	productivity	0
9370	hoc	1
9371	introductory	3
9372	caste	3
9373	pioneering	2
9374	dundee	2
9375	upgrade	2
9376	breach	4
9377	scrimmage	4
9378	hydraulic	4
9379	weimar	1
9380	contend	4
9381	schumacher	2
9382	registry	3
9383	straits	0
9384	twelfth	0
9385	allegory	4
9386	refusing	1
9387	adjustment	3
9388	logos	2
9389	dunes	3
9390	diplomacy	3
9391	tunisia	2
9392	expenses	4
9393	nanotechnology	4
9394	bart	2
9395	waterways	3
9396	tendencies	4
9397	regained	3
9398	homage	3
9399	codified	4
9400	pottery	3
9401	buenos	1
9402	navigable	4
9403	stationary	1
9404	drought	0
9405	blame	0
9406	burundi	2
9407	compelled	4
9408	countless	3
9409	mob	2
9410	pinyin	4
9411	subway	1
9412	seventy	3
9413	illustrate	2
9414	babylonia	0
9415	bros	2
9416	powerpc	3
9417	mart	0
9418	cruisers	4
9419	cam	1
9420	restriction	4
9421	elderly	4
9422	rooted	3
9423	remarked	3
9424	manganese	4
9425	guernsey	1
9426	recruited	2
9427	survives	3
9428	absinthe	2
9429	establishes	3
9430	macmillan	2
9431	subdivided	2
9432	examine	4
9433	taxonomy	4
9434	sang	2
9435	samurai	4
9436	ness	1
9437	az	2
9438	resolutions	0
9439	cryonics	0
9440	rosa	0
9441	laurent	2
9442	earning	4
9443	disneyland	1
9444	influx	1
9445	careers	4
9446	implicit	0
9447	noteworthy	1
9448	menu	4
9449	justinian	2
9450	leet	3
9451	obedience	4
9452	negro	1
9453	viral	4
9454	ancestral	4
9455	ignorance	1
9456	interstellar	4
9457	bean	1
9458	anyway	1
9459	jehovah	1
9460	photographic	4
9461	magnus	2
9462	chandler	2
9463	windsor	0
9464	crust	2
9465	emitted	4
9466	var	1
9467	clones	1
9468	grouping	3
9469	mistakes	3
9470	abelian	2
9471	helicopters	3
9472	attain	1
9473	harbors	1
9474	admit	1
9475	ber	3
9476	textbook	1
9477	latino	4
9478	mare	3
9479	septuagint	1
9480	ether	0
9481	loud	1
9482	exhibits	4
9483	ec	0
9484	wto	3
9485	specimen	0
9486	tanker	4
9487	psychologist	2
9488	elemental	3
9489	pepper	2
9490	andes	4
9491	convergence	4
9492	heterosexual	4
9493	whitlam	1
9494	affinity	1
9495	pius	0
9496	hostility	4
9497	packed	4
9498	bend	0
9499	eighteenth	2
9500	junta	3
9501	linda	4
9502	maternal	2
9503	crack	1
9504	gundam	0
9505	entrepreneur	0
9506	triangular	4
9507	emigration	3
9508	walked	3
9509	bordered	3
9510	bolt	3
9511	bureaucracy	0
9512	therapeutic	4
9513	giuseppe	3
9514	introduces	0
9515	painful	4
9516	tao	2
9517	scenario	1
9518	tito	0
9519	subcontinent	4
9520	intimate	3
9521	pradesh	3
9522	holdings	1
9523	wavelengths	4
9524	modeled	3
9525	mrna	2
9526	gov	2
9527	metropolis	1
9528	bounds	0
9529	annotated	1
9530	pupil	2
9531	neural	1
9532	lineup	4
9533	guides	3
9534	oneself	3
9535	monica	2
9536	chromatic	3
9537	candy	2
9538	sci	1
9539	neighbor	4
9540	grammars	4
9541	addison	4
9542	alcoholism	3
9543	infectious	2
9544	strands	2
9545	shortwave	2
9546	grt	4
9547	ethnicity	4
9548	springer	2
9549	admired	2
9550	footnotes	2
9551	cromwell	3
9552	cooled	4
9553	rat	2
9554	ezekiel	4
9555	mecca	4
9556	broadcaster	3
9557	aesthetics	1
9558	riemann	3
9559	desertification	4
9560	cables	2
9561	caspian	0
9562	costly	4
9563	buckingham	1
9564	theaters	2
9565	potato	0
9566	leslie	2
9567	utilize	4
9568	cows	1
9569	buchanan	2
9570	biologist	2
9571	invariant	1
9572	pmid	2
9573	balloon	2
9574	examining	2
9575	adjectives	3
9576	celebrating	2
9577	flown	3
9578	stamps	1
9579	refugee	2
9580	derby	4
9581	mosques	2
9582	valves	3
9583	geologic	3
9584	memes	0
9585	strengthened	1
9586	lethal	4
9587	brigades	3
9588	nicolas	2
9589	crashed	3
9590	staying	2
9591	italians	1
9592	wax	0
9593	rated	4
9594	cpc	0
9595	racist	1
9596	guru	0
9597	landmarks	0
9598	stretches	4
9599	nancy	2
9600	adopting	4
9601	camouflage	2
9602	aztec	2
9603	leopold	3
9604	prizes	2
9605	gradient	0
9606	maltese	1
9607	monarchies	4
9608	attested	2
9609	laboratories	0
9610	adaptive	0
9611	conjugation	3
9612	chlorine	3
9613	sacrifices	4
9614	dietary	4
9615	ur	0
9616	regulate	4
9617	kiribati	1
9618	sulfur	4
9619	lucid	4
9620	werner	2
9621	tucker	3
9622	satie	1
9623	garcia	2
9624	archer	0
9625	stan	2
9626	vastly	0
9627	rabbit	2
9628	unconscious	3
9629	involuntary	3
9630	filmmakers	3
9631	crews	1
9632	covert	1
9633	divisional	0
9634	enlarged	2
9635	imperative	2
9636	debts	0
9637	colombian	1
9638	crowds	0
9639	doubtful	3
9640	patented	2
9641	sink	2
9642	quasi	3
9643	homomorphism	0
9644	orbiting	4
9645	asbestos	3
9646	karachi	2
9647	leisure	0
9648	shortest	0
9649	exaggerated	2
9650	submarines	0
9651	rebuilding	1
9652	athletics	1
9653	eichmann	2
9654	minded	1
9655	recognizable	2
9656	spellings	1
9657	mus	2
9658	operas	0
9659	blown	4
9660	trinidad	1
9661	majesty	1
9662	programmable	0
9663	contributors	2
9664	bullets	3
9665	feminists	3
9666	austro	1
9667	housed	3
9668	screenplay	1
9669	wounds	4
9670	chaotic	4
9671	hunters	4
9672	diagnostic	4
9673	membranes	4
9674	baptists	3
9675	cleaning	3
9676	prophetic	2
9677	consult	2
9678	kirk	2
9679	demonstrating	1
9680	inconsistent	2
9681	superseded	0
9682	authored	3
9683	rigorous	4
9684	planted	0
9685	idealism	4
9686	boron	2
9687	jeremy	2
9688	advisory	2
9689	shelf	4
9690	sunk	1
9691	invoked	0
9692	proofs	1
9693	moisture	2
9694	earnings	1
9695	breakthrough	0
9696	differentiate	3
9697	presided	4
9698	outlined	4
9699	cyanide	0
9700	warned	2
9701	propelled	1
9702	hung	2
9703	logarithm	0
9704	flux	0
9705	consortium	2
9706	revolutions	0
9707	cameron	2
9708	foremost	0
9709	nirvana	3
9710	indicative	4
9711	migrant	4
9712	enduring	3
9713	somalia	4
9714	stopping	0
9715	alphabetical	1
9716	observable	2
9717	anatolia	1
9718	flowering	3
9719	markup	1
9720	relational	0
9721	eastenders	4
9722	lowercase	2
9723	diatonic	0
9724	worshipped	0
9725	memoir	1
9726	martyr	2
9727	alloy	4
9728	seals	3
9729	distribute	0
9730	bahamas	2
9731	rent	4
9732	papacy	0
9733	gis	2
9734	inputs	0
9735	tablets	3
9736	accents	2
9737	culminated	0
9738	alkanes	0
9739	burma	2
9740	peters	3
9741	dolly	0
9742	narrowly	1
9743	condoms	1
9744	monte	1
9745	unite	0
9746	graphite	0
9747	bust	1
9748	abbreviations	3
9749	kate	2
9750	bennett	1
9751	downward	1
9752	bud	3
9753	crystalline	3
9754	desires	1
9755	handheld	3
9756	homogeneous	4
9757	ensuring	4
9758	banning	3
9759	yearly	4
9760	moby	4
9761	val	1
9762	glorious	4
9763	penis	0
9764	pulling	1
9765	disadvantage	0
9766	encourages	3
9767	cite	1
9768	mall	0
9769	pulitzer	1
9770	distillation	3
9771	literate	4
9772	cites	0
9773	jain	4
9774	fluids	1
9775	insane	3
9776	ncaa	0
9777	wherever	4
9778	cry	0
9779	cord	2
9780	ic	4
9781	troubled	3
9782	wu	2
9783	doug	3
9784	beside	2
9785	pleasant	4
9786	cholesterol	4
9787	desperate	0
9788	carbonate	1
9789	prosperous	2
9790	marlowe	2
9791	sparked	3
9792	panic	4
9793	ottawa	1
9794	quarterly	1
9795	invested	2
9796	ciphers	3
9797	knee	2
9798	correlation	4
9799	compute	0
9800	grandmother	0
9801	shifting	0
9802	offence	1
9803	goth	1
9804	djs	2
9805	checks	0
9806	janet	3
9807	supremacy	4
9808	jonah	4
9809	dive	0
9810	shepherd	4
9811	invariably	4
9812	defender	4
9813	siberia	4
9814	reside	0
9815	maiden	0
9816	epsilon	3
9817	lucky	4
9818	liturgical	2
9819	struggled	0
9820	metabolic	0
9821	discarded	3
9822	financing	0
9823	spice	0
9824	blend	0
9825	dodo	2
9826	diodes	0
9827	discovering	0
9828	fide	3
9829	lifelong	1
9830	irrigation	4
9831	trucks	4
9832	pilgrimage	3
9833	shelley	1
9834	irrelevant	2
9835	mailing	4
9836	chomsky	4
9837	backs	4
9838	vita	2
9839	panels	4
9840	ddr	4
9841	preparations	0
9842	sums	0
9843	yorkshire	1
9844	regain	4
9845	synagogue	0
9846	amplifiers	4
9847	strengthen	1
9848	amended	0
9849	finns	1
9850	doctorate	0
9851	riot	2
9852	griffin	1
9853	jakarta	1
9854	genitive	0
9855	presbyterian	2
9856	interpol	0
9857	accidental	4
9858	smell	0
9859	chorus	4
9860	unitary	1
9861	caliph	3
9862	fairy	2
9863	keen	3
9864	occult	4
9865	additive	0
9866	catcher	0
9867	manages	3
9868	canary	4
9869	hobby	2
9870	ascension	4
9871	pronouns	3
9872	honors	4
9873	vernacular	0
9874	sanctuary	4
9875	jesse	1
9876	colleague	1
9877	overthrown	2
9878	percy	1
9879	stripped	2
9880	interfere	3
9881	electorate	0
9882	weird	2
9883	salary	2
9884	visitor	3
9885	horace	2
9886	octavian	1
9887	rift	4
9888	australians	4
9889	seminal	1
9890	dada	1
9891	exclusion	1
9892	hiding	0
9893	spinal	4
9894	soprano	3
9895	bissau	2
9896	assign	3
9897	blocking	4
9898	judo	4
9899	honours	2
9900	institutional	3
9901	stepped	0
9902	emphasizes	1
9903	connotations	4
9904	complaint	1
9905	inform	2
9906	liability	3
9907	cleared	1
9908	steal	1
9909	ignatius	2
9910	fricative	4
9911	cannibalism	1
9912	dial	0
9913	leone	2
9914	climb	0
9915	endless	2
9916	vested	0
9917	marco	4
9918	creole	3
9919	yang	3
9920	aromatic	4
9921	kubrick	1
9922	cheers	1
9923	emulation	4
9924	marker	4
9925	faiths	0
9926	neurons	4
9927	surroundings	1
9928	obliged	0
9929	physiological	1
9930	locks	2
9931	susceptible	2
9932	dressing	4
9933	karma	4
9934	violated	0
9935	reconnaissance	1
9936	mcluhan	3
9937	seated	2
9938	blizzard	3
9939	dogma	0
9940	flaws	4
9941	modular	3
9942	christine	3
9943	snyder	0
9944	shores	4
9945	proliferation	3
9946	scientology	3
9947	donated	0
9948	identities	0
9949	beckham	4
9950	tribune	2
9951	hazardous	4
9952	electors	3
9953	robust	4
9954	aikido	0
9955	inclined	2
9956	diagnosed	1
9957	precedent	4
9958	contrasts	1
9959	hosting	1
9960	sticks	0
9961	seventeenth	2
9962	locked	1
9963	acknowledge	4
9964	prejudice	0
9965	tudor	0
9966	knots	1
9967	cnn	0
9968	ballistic	0
9969	inaugural	1
9970	bugs	3
9971	posthumous	4
9972	tile	0
9973	decoration	4
9974	checked	3
9975	pharaoh	4
9976	shrine	0
9977	inaccurate	1
9978	heretics	1
9979	marvin	1
9980	barnes	2
9981	appendix	2
9982	creations	4
9983	labyrinth	1
9984	obstacles	2
9985	acclaim	0
9986	mega	1
9987	navigator	2
9988	seizures	4
9989	throws	4
9990	beaten	3
9991	adapt	2
9992	chiropractic	3
9993	instantly	2
9994	convenience	4
9995	heirs	0
9996	nest	3
9997	mascot	1
9998	tutorial	2
9999	teenage	0
10000	diode	3
10001	grove	0
10002	exchanges	2
10003	historia	1
10004	insertion	4
10005	hardcore	4
10006	nineteen	3
10007	underwater	0
10008	hardcover	4
10009	ps	0
10010	seizure	4
10011	homosexuals	3
10012	keynes	3
10013	robertson	0
10014	modem	4
10015	beria	2
10016	yemen	0
10017	eruption	0
10018	sanger	1
10019	degradation	4
10020	tiberius	1
10021	sino	3
10022	plug	0
10023	recognise	0
10024	hedge	0
10025	gershwin	3
10026	hymns	1
10027	rum	2
10028	kangaroo	0
10029	bubbles	1
10030	endings	4
10031	panda	2
10032	joker	2
10033	turbine	4
10034	circulated	2
10035	disciple	2
10036	phonology	1
10037	universit	4
10038	kerry	0
10039	papua	1
10040	wycliffe	0
10041	antibiotics	0
10042	respiratory	0
10043	launches	0
10044	narrator	4
10045	packets	1
10046	dhcp	1
10047	pulse	4
10048	hay	4
10049	storing	2
10050	eminent	2
10051	administrators	2
10052	bombings	2
10053	tragic	0
10054	threshold	0
10055	programmed	1
10056	mysticism	1
10057	believer	3
10058	choir	3
10059	insanity	4
10060	demise	3
10061	everett	4
10062	tonight	2
10063	goldfish	4
10064	ln	1
10065	contention	4
10066	averages	4
10067	quantitative	1
10068	sixteenth	1
10069	deer	4
10070	tan	0
10071	curry	3
10072	toys	3
10073	lorraine	0
10074	siblings	2
10075	comeback	0
10076	matched	4
10077	av	0
10078	tears	2
10079	employers	1
10080	initiatives	3
10081	frog	3
10082	statutory	4
10083	fasting	4
10084	strife	0
10085	bizarre	3
10086	glen	2
10087	integrate	4
10088	epistles	3
10089	marijuana	4
10090	icrc	1
10091	happening	0
10092	photons	1
10093	revealing	1
10094	lasts	4
10095	employer	0
10096	astros	2
10097	talented	2
10098	bangla	1
10099	waterloo	1
10100	custody	4
10101	ga	0
10102	stocks	2
10103	pipes	2
10104	caliphate	2
10105	apr	3
10106	tanzania	0
10107	patriots	2
10108	adhere	0
10109	abnormal	1
10110	hang	3
10111	matrices	1
10112	cardinality	4
10113	hasidic	3
10114	iodine	2
10115	reunification	4
10116	exceeded	2
10117	radically	4
10118	parking	2
10119	carnival	1
10120	initiation	2
10121	labs	3
10122	cardiff	0
10123	chooses	1
10124	pennant	0
10125	jpeg	4
10126	preface	0
10127	deposited	1
10128	unaware	4
10129	sid	3
10130	watts	2
10131	needle	4
10132	dravidian	4
10133	cid	3
10134	vicinity	0
10135	mammal	0
10136	xvi	2
10137	heavens	0
10138	extermination	2
10139	decreases	4
10140	bordering	3
10141	distinguishes	4
10142	confucianism	4
10143	exterior	2
10144	scan	4
10145	belarusian	3
10146	dreaming	0
10147	recession	3
10148	microscopic	1
10149	roses	2
10150	parishes	0
10151	surgeon	3
10152	martyrs	2
10153	cpr	0
10154	saskatchewan	1
10155	peroxide	1
10156	vertically	0
10157	acm	1
10158	lent	3
10159	measurable	1
10160	derek	0
10161	backup	1
10162	maharashtra	4
10163	riders	2
10164	elton	3
10165	filmmaker	0
10166	che	0
10167	huns	1
10168	halifax	0
10169	perpetual	0
10170	challenging	2
10171	schopenhauer	3
10172	antenna	4
10173	suspicion	0
10174	brittany	2
10175	serpent	2
10176	splitting	0
10177	variance	0
10178	bricks	4
10179	undergoing	4
10180	textbooks	3
10181	toxicity	4
10182	lorenz	4
10183	wedge	3
10184	manipulate	0
10185	brisbane	3
10186	flagship	2
10187	subsidies	0
10188	alto	3
10189	pike	4
10190	faraday	1
10191	kafka	3
10192	accomplish	4
10193	kerouac	4
10194	nurse	1
10195	woodland	3
10196	themed	4
10197	vague	0
10198	copying	4
10199	pastor	0
10200	harrier	3
10201	ller	2
10202	chassis	3
10203	thorough	0
10204	coma	3
10205	golan	2
10206	burgundy	0
10207	locate	3
10208	outcomes	2
10209	magna	1
10210	employing	3
10211	anode	0
10212	covalent	1
10213	discovers	0
10214	naturalist	2
10215	mysql	0
10216	alphabets	2
10217	preaching	3
10218	strains	0
10219	thinks	0
10220	nhl	1
10221	snap	2
10222	generalization	1
10223	evolving	0
10224	watched	4
10225	architectures	4
10226	vegetarian	3
10227	sermons	3
10228	phosphate	4
10229	epistemology	3
10230	communal	4
10231	ravens	1
10232	springfield	1
10233	nacional	2
10234	repeating	3
10235	transfers	3
10236	satisfied	1
10237	ellipse	3
10238	reformer	1
10239	elegant	1
10240	mennonite	0
10241	constructing	0
10242	fellows	4
10243	odin	4
10244	heathrow	2
10245	maze	1
10246	residing	3
10247	liquids	2
10248	vintage	2
10249	biotechnology	3
10250	accumulated	0
10251	taxi	3
10252	bilingual	1
10253	provoked	4
10254	condom	4
10255	lynn	2
10256	twist	3
10257	nonsense	4
10258	senegal	1
10259	prints	1
10260	cooperative	2
10261	hungry	3
10262	principia	4
10263	contributes	3
10264	depended	4
10265	disbanded	1
10266	bombay	2
10267	portraits	0
10268	rhodes	0
10269	upwards	2
10270	transistors	0
10271	electromagnetism	3
10272	ho	3
10273	appoints	2
10274	touching	2
10275	textual	0
10276	conform	0
10277	aggregate	1
10278	analyses	2
10279	generators	1
10280	straightforward	3
10281	abel	3
10282	cope	4
10283	certainty	0
10284	morphisms	1
10285	feat	4
10286	baptiste	3
10287	impeachment	4
10288	isa	2
10289	assyria	1
10290	originates	1
10291	stellar	4
10292	cultivated	0
10293	westward	3
10294	contraction	3
10295	polls	2
10296	tenses	0
10297	jamaican	1
10298	namibia	4
10299	incidence	1
10300	monorail	1
10301	shadows	2
10302	lopez	3
10303	techno	2
10304	institutes	3
10305	tapes	1
10306	huffman	3
10307	incredible	4
10308	enthusiasm	4
10309	beagle	3
10310	recognizing	1
10311	dredd	3
10312	logically	0
10313	fold	1
10314	mystic	0
10315	pulp	2
10316	hancock	1
10317	underway	1
10318	oppression	4
10319	douglass	2
10320	theodosius	0
10321	ignore	1
10322	doyle	2
10323	individualist	0
10324	newman	2
10325	skepticism	4
10326	aether	4
10327	guitarists	4
10328	kung	0
10329	moons	3
10330	tariffs	3
10331	mosaic	1
10332	methanol	0
10333	deported	3
10334	heretical	4
10335	marquis	2
10336	motions	4
10337	blitz	1
10338	progressed	3
10339	airborne	1
10340	nutrients	4
10341	bonus	3
10342	protectorate	0
10343	executives	0
10344	spark	2
10345	accumulation	4
10346	goats	2
10347	phoenician	1
10348	vertices	3
10349	halted	4
10350	faroe	4
10351	realms	2
10352	intentional	4
10353	tex	1
10354	bench	1
10355	doctoral	4
10356	implying	4
10357	quo	0
10358	patriotic	0
10359	sustain	4
10360	exclude	2
10361	enrolled	4
10362	afraid	3
10363	sep	1
10364	rugged	3
10365	hypertext	4
10366	marsh	2
10367	lossless	3
10368	mathematically	0
10369	stuff	2
10370	fries	3
10371	scorsese	3
10372	hus	2
10373	lancaster	1
10374	denying	1
10375	automotive	1
10376	certification	4
10377	cycling	0
10378	specialty	0
10379	mania	1
10380	spinning	4
10381	sherman	4
10382	raises	1
10383	hypotheses	4
10384	inversion	3
10385	gould	0
10386	titus	3
10387	cooler	1
10388	ultraviolet	3
10389	cage	3
10390	seize	0
10391	anglicans	0
10392	mead	4
10393	rhyme	0
10394	kay	1
10395	plea	3
10396	propagation	4
10397	crane	2
10398	suffolk	1
10399	suggestions	2
10400	tibet	3
10401	jewelry	4
10402	versailles	1
10403	fujiwara	2
10404	prospect	3
10405	lyon	0
10406	jakob	3
10407	hearst	2
10408	slots	4
10409	delays	0
10410	scripting	4
10411	digest	3
10412	karen	2
10413	aquinas	4
10414	inevitably	3
10415	hydro	3
10416	annals	1
10417	glasses	2
10418	brotherhood	4
10419	ecosystem	4
10420	detention	0
10421	epidemic	3
10422	perfection	1
10423	clans	1
10424	isps	4
10425	prophecies	3
10426	bebop	1
10427	soils	3
10428	trunk	1
10429	comfortable	2
10430	demonstrates	4
10431	pins	2
10432	gentleman	1
10433	sorted	4
10434	neutrons	4
10435	plutonium	4
10436	verlag	1
10437	killings	0
10438	interred	0
10439	pour	2
10440	alliances	0
10441	knot	0
10442	commanding	4
10443	workshop	2
10444	adjusted	2
10445	loops	1
10446	cortex	4
10447	slavs	3
10448	galleries	3
10449	mansion	1
10450	substituted	0
10451	mal	3
10452	psychedelic	2
10453	commutative	1
10454	abbott	0
10455	louvre	2
10456	inhibitors	2
10457	gemini	0
10458	calculators	4
10459	plymouth	4
10460	ale	3
10461	elders	1
10462	ceramic	3
10463	heinz	2
10464	humidity	3
10465	posed	3
10466	fitness	4
10467	certificate	0
10468	musashi	1
10469	alert	1
10470	slowed	2
10471	palin	0
10472	mecha	4
10473	toured	3
10474	euphrates	2
10475	appealed	2
10476	mushrooms	1
10477	tau	1
10478	differentiation	1
10479	commissions	1
10480	reflections	4
10481	pathways	0
10482	graduating	0
10483	tacitus	1
10484	endorsed	0
10485	activism	0
10486	miniature	2
10487	honest	0
10488	ego	3
10489	homeless	1
10490	lined	2
10491	ratification	2
10492	aquarium	4
10493	barley	4
10494	mandolin	1
10495	fandom	4
10496	tap	4
10497	surpassed	1
10498	bred	4
10499	dt	4
10500	linguist	2
10501	escort	2
10502	tastes	4
10503	dissolve	0
10504	howe	3
10505	ltte	1
10506	spacetime	4
10507	hector	0
10508	ellison	0
10509	legions	1
10510	courtesy	2
10511	laurence	1
10512	maple	0
10513	contradictory	4
10514	fortunes	3
10515	compensate	3
10516	rabbinical	0
10517	plo	0
10518	greens	1
10519	loanwords	2
10520	ladder	4
10521	democracies	3
10522	ubiquitous	1
10523	orioles	3
10524	uruguay	0
10525	alpine	4
10526	outlook	1
10527	barton	2
10528	affiliation	0
10529	dell	2
10530	recorder	3
10531	spear	2
10532	graduates	4
10533	dock	1
10534	photon	4
10535	garde	2
10536	halloween	1
10537	usefulness	0
10538	jurisprudence	1
10539	rudolph	2
10540	sugars	2
10541	gaius	1
10542	dre	1
10543	humphrey	3
10544	vein	1
10545	lorenzo	0
10546	moncton	0
10547	contentious	2
10548	blessing	3
10549	collaborated	2
10550	maximilian	0
10551	fisheries	4
10552	celsius	0
10553	lucifer	1
10554	sweep	2
10555	wang	2
10556	joachim	0
10557	wizards	1
10558	remedy	4
10559	corinth	0
10560	highlights	4
10561	judith	0
10562	namo	4
10563	satisfies	2
10564	filling	3
10565	slovak	3
10566	sounding	0
10567	heap	3
10568	touchdown	2
10569	aforementioned	0
10570	drain	0
10571	wills	2
10572	pray	4
10573	capturing	2
10574	rotor	3
10575	corners	4
10576	ariel	2
10577	manifest	4
10578	relying	3
10579	gerard	2
10580	scrolls	1
10581	diacritics	0
10582	christie	1
10583	lute	1
10584	lu	3
10585	pal	2
10586	carriage	3
10587	complexes	3
10588	andreas	2
10589	puppet	3
10590	mon	2
10591	collisions	4
10592	unwanted	4
10593	islamist	0
10594	evaluate	4
10595	athlon	1
10596	lockheed	0
10597	heretic	3
10598	gravitation	3
10599	mahayana	1
10600	excited	4
10601	tender	0
10602	investigating	0
10603	tai	2
10604	experimentation	1
10605	retire	4
10606	fermi	4
10607	fool	0
10608	elevators	0
10609	inertia	1
10610	shifts	3
10611	zwingli	2
10612	unsuccessfully	4
10613	sanctioned	2
10614	transcendental	2
10615	leds	0
10616	eccentric	1
10617	brains	0
10618	girlfriend	4
10619	disappear	1
10620	agrees	0
10621	suppress	4
10622	olive	4
10623	warmer	4
10624	commuter	2
10625	ia	3
10626	louise	1
10627	vapor	0
10628	premiere	0
10629	satisfaction	2
10630	veto	3
10631	andorra	0
10632	outputs	0
10633	cthulhu	2
10634	soluble	2
10635	radicals	4
10636	follower	2
10637	edison	2
10638	abalone	1
10639	forts	3
10640	destroys	2
10641	ascent	4
10642	shocked	3
10643	agassi	4
10644	geologist	2
10645	provider	4
10646	marlins	4
10647	nathan	4
10648	anthropologist	2
10649	boer	0
10650	butterfly	4
10651	delete	1
10652	operative	0
10653	athletes	4
10654	fearing	1
10655	cummings	2
10656	hawke	3
10657	loves	4
10658	pcs	3
10659	fahrenheit	1
10660	ci	0
10661	headquartered	2
10662	joins	0
10663	immortality	4
10664	grapes	3
10665	hey	1
10666	participant	3
10667	malaysian	4
10668	xerox	2
10669	hyde	3
10670	jennifer	0
10671	freebsd	4
10672	differentiable	4
10673	delegation	4
10674	nepal	3
10675	dvds	4
10676	misconception	0
10677	leviticus	0
